code_commune,p22_log,p22_rp
75116,1825.00303923094,1263.57993003205
75116,92.7703377305729,47.6866425805826
75116,268.084605914711,185.698574069848
75116,626.216668486912,381.721249368123
75116,108.850386110694,84.5416884059641
75116,0.0,0.0
75117,2953.50064543304,1969.81090430973
75117,1406.50036629003,1117.88839057087
75117,1568.50034450664,1051.40717812728
75117,2223.50051528219,1572.60075030636
75117,1030.50028088006,857.223869691224
75117,1589.50035979704,1098.07227995113
75117,1674.50041402159,1263.56136998088
75117,2136.00055379719,1690.1454906246
75117,1161.00028807501,879.182293248718
75117,2106.00052494591,1602.09366081413
75117,1529.00040359948,1231.75390203723
75117,1961.50044939921,1371.53107471614
75117,1235.00028632503,873.841481456376
75117,1524.50038395518,1171.80103516963
75117,1931.50056365218,1720.22215441684
75117,0.0,0.0
75117,1414.5003553563,1084.51948974779
75117,1684.50046048813,1405.37359250529
75117,1935.00049079419,1497.86530523622
75117,1580.00037694523,1150.40721896399
75117,1158.00027689745,845.069243575163
75117,1101.00030092036,918.385279718362
75117,1099.50026190571,799.315630002643
75117,958.500244615954,746.548667429994
75117,1307.00033681066,1027.9196782785
75117,1215.00030962004,944.93601774474
75117,1650.50041274132,1259.65407659868
75117,1838.50045872223,1399.98417861805
75117,1337.00035391457,1080.11946074899
75117,1847.00051717609,1578.38078406842
75117,1822.00053644995,1637.20308042889
75117,1039.00032679558,997.354411685838
75117,1655.00042494818,1296.90846166451
75117,1846.00043383788,1324.03912442095
75117,1440.50038066868,1161.77089700031
75117,1555.00041617568,1270.13545539872
75117,1360.00034242564,1045.05614799884
75117,1644.00041413144,1263.89661157165
75117,1348.00036445807,1112.29738355283
75117,1715.00044756962,1365.94729416165
75117,1733.00044015978,1343.3330498353
75117,2791.00072083738,2199.9390272457
75117,1548.50041320585,1261.07176722452
75117,1232.00032358167,987.545824690588
75117,1689.00042258802,1289.70541617514
75117,4075.00121109155,3696.15625532244
75117,1819.50042190472,1287.62003873352
75117,1178.50033035177,1008.20764366444
75117,2170.00054421872,1660.91276347916
75117,2238.50057620765,1758.54046916854
75117,1943.50050642128,1545.55795819838
75117,1725.00046477268,1418.44968632561
75117,1454.00038493683,1174.79695600823
75117,2901.50076669129,2339.88155429086
75117,1780.00046516884,1419.65872843827
75117,1926.50052464392,1601.17202012668
75117,1512.00038709377,1181.37975589524
75117,1443.50038327171,1169.71515045654
75117,1648.50045503957,1388.74501057852
75117,1725.00044826509,1368.06981674107
75117,1751.50049072592,1497.65693133382
75117,1802.50050255445,1533.7566798858
75117,1481.5004059751,1239.00408948992
75117,1441.50041884427,1278.27980929777
75117,930.00023239241,709.243375412313
